Id_block,Mots,valence,arousal,dominance,anger,disgust,fear,joy,sadness,surprise,trust,anticipation
227,possible,0.688,0.316,0.548,0,0,0,0,0,1,0.0,0.0
227,bête,0.255,0.459,0.175,1,1,1,0,0,0,0.0,0.0
227,magnifique,1.0,0.68,0.886,0,0,0,1,0,1,1,1
228,devenir,0.641,0.583,0.643,0,0,0,0,0,0,0.0,0.0
228,idée,0.448,0.551,0.57,0,0,0,0,0,0,0.0,0.32
228,intérêt,0.78,0.667,0.618,0,0,0,0,0,0,0.0,0.0
228,diable,0.161,0.9,0.611,1,1,1,0,1,0,0.0,0.273
228,pauvre,0.156,0.358,0.087,0,0,1,0,1,0,0.0,0.0
228,mettre,0.52,0.398,0.51,0,0,0,0,0,0,0.641,0.0
229,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
229,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
229,offre,0.688,0.462,0.585,0,0,0,0,0,0,0.0,0.0
229,conduire,0.323,0.657,0.455,0,0,0,0,0,0,0.57,0.0
229,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
229,oncle,0.653,0.255,0.578,0,0,0,0,0,0,0.0,0.0
229,enlever,0.173,0.72,0.615,1,0,1,0,1,0,0.0,0.0
229,poêle,0.466,0.391,0.405,0,0,0,0,0,0,0.0,0.0
229,mort,0.052,0.454,0.194,0,1,0,0,1,0,0.0,0.398
230,avouer,0.36,0.712,0.431,0,0,1,0,1,0,0.0,0.0
230,agriculture,0.643,0.473,0.445,0,0,0,0,0,0,1,0.0
230,compagnie,0.906,0.425,0.798,0,0,0,0,0,0,0.0,0.0
230,agréable,0.948,0.529,0.669,0,0,0,1,0,0,1,1
230,affaire,0.52,0.459,0.657,0,0,0,0,0,0,0.0,0.0
230,goût,0.802,0.406,0.465,0,1,0,0,1,0,0.5236977857014572,0.4936400906761277
231,vache,0.449,0.23,0.3,0,0,0,0,0,0,0.0,0.0
231,surnom,0.49,0.47,0.263,0,0,0,0,0,0,0.0,0.0
231,laisse,0.32,0.347,0.427,1,0,1,0,1,0,0.0,0.0
231,repos,0.469,0.1,0.33,0,0,0,1,0,0,0.594,0.0
231,amoureux,0.959,0.423,0.509,0,0,0,1,0,0,1,1
232,possible,0.688,0.316,0.548,0,0,0,0,0,1,0.0,0.0
232,aimable,0.948,0.335,0.565,0,0,0,1,0,0,1,0.0
233,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
233,suite,0.79,0.42,0.4,0,0,0,0,0,0,0.0,1
233,main,0.542,0.314,0.434,0,0,0,0,0,0,0.0,0.0
233,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
233,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
234,ange,0.906,0.158,0.704,0,0,0,1,0,1,1,0.438
234,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
234,petit,0.344,0.458,0.31,0,0,0,0,1,0,0.0,0.5
234,baiser,0.417,0.462,0.34,1,0,0,1,0,1,0.0,1
235,conserver,0.367,0.451,0.63,0,0,0,0,0,0,0.0,0.0
235,baiser,0.417,0.462,0.34,1,0,0,1,0,1,0.0,1
235,rendre,0.541,0.395,0.448,0,0,0,0,0,0,0.0,0.0
235,méchant,0.138,0.8,0.627,1,1,1,0,1,0,0.0,0.0
236,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
237,as,0.467,0.545,0.441,0,0,0,1,0,0,0.0,0.0
237,aveugle,0.245,0.471,0.231,0,0,1,0,0,0,0.0,0.0
238,gens,0.604,0.4,0.5,0,0,0,0,0,0,0.0,0.0
238,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
238,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
238,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
238,imbécile,0.082,0.569,0.26,1,1,0,0,0,0,0.0,0.0
238,intime,0.724,0.598,0.393,0,0,0,1,0,0,1,1
238,parler,0.833,0.346,0.594,0,0,0,0,0,0,0.0,0.0
239,produit,0.646,0.417,0.648,0,0,0,0,0,0,0.0,0.0
239,effet,0.57,0.518,0.608,0,0,0,0,0,0,0.0,0.0
239,difficile,0.257,0.729,0.598,0,0,0,0,1,0,0.0,0.0
239,as,0.467,0.545,0.441,0,0,0,1,0,0,0.0,0.0
240,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
241,imbécile,0.082,0.569,0.26,1,1,0,0,0,0,0.0,0.0
241,pleurer,0.053,0.621,0.164,1,0,0,0,1,0,0.0,0.0
242,laisse,0.32,0.347,0.427,1,0,1,0,1,0,0.0,0.0
242,courir,0.542,0.787,0.543,0,0,0,0,0,0,0.0,0.0
242,nouveau,0.745,0.741,0.52,0,0,0,0,0,0,0.0,0.0
243,voie,0.449,0.49,0.451,0,0,0,0,0,0,0.0,0.0
243,laisse,0.32,0.347,0.427,1,0,1,0,1,0,0.0,0.0
243,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
243,plein,0.602,0.255,0.704,0,0,0,0,0,0,0.6698497334343605,0.0
243,curieux,0.292,0.558,0.433,0,0,0,0,0,0,0.398,0.4772722505661285
244,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
244,imbécile,0.082,0.569,0.26,1,1,0,0,0,0,0.0,0.0
244,demander,0.625,0.51,0.731,1,0,0,0,0,0,0.0,1
245,femme,0.865,0.5,0.578,0,0,0,0,0,0,0.0,0.0
245,homme,0.688,0.427,0.767,0,0,0,0,0,0,0.0,0.0
245,imbécile,0.082,0.569,0.26,1,1,0,0,0,0,0.0,0.0
245,porte,0.51,0.235,0.426,0,0,0,0,0,0,0.0,0.0
246,diable,0.161,0.9,0.611,1,1,1,0,1,0,0.0,0.273
246,nouveau,0.745,0.741,0.52,0,0,0,0,0,0,0.0,0.0
247,beau,0.701,0.471,0.636,0,0,0,1,0,0,0.0,0.0
247,garçon,0.637,0.388,0.336,0,1,0,0,0,0,0.0,0.0
247,tourner,0.551,0.422,0.345,1,0,1,0,0,1,0.0,0.0
247,tête,0.53,0.472,0.558,0,0,0,0,0,0,0.0,0.0
247,recevoir,0.719,0.562,0.623,0,0,0,0,0,0,0.0,1
247,baiser,0.417,0.462,0.34,1,0,0,1,0,1,0.0,1
248,baiser,0.417,0.462,0.34,1,0,0,1,0,1,0.0,1
248,donner,0.521,0.441,0.694,0,0,0,0,0,0,0.4899619895217705,0.414
248,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
248,drôle,0.918,0.61,0.566,0,0,0,1,0,0,0.0,0.0
248,mode,0.531,0.185,0.367,0,0,0,0,0,0,0.0,0.0
249,règne,0.806,0.567,0.873,0,0,0,0,0,0,0.422,0.0
249,temps,0.604,0.288,0.609,0,0,0,0,0,0,0.0,1
249,mode,0.531,0.185,0.367,0,0,0,0,0,0,0.0,0.0
249,extraordinaire,0.969,0.728,0.86,0,0,1,0,0,1,0.0,0.0
249,ami,0.906,0.413,0.573,0,0,0,0,0,0,1,0.0
249,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
250,jardin,0.77,0.23,0.456,0,0,0,1,0,0,0.0,0.0
251,échelon,0.51,0.355,0.368,0,0,0,0,0,0,0.0,0.0
251,échelle,0.31,0.35,0.577,0,0,0,0,0,0,0.0,0.0
251,bonheur,0.96,0.732,0.85,0,0,0,1,0,0,0.0,1
251,endroit,0.573,0.261,0.398,0,0,0,0,0,0,0.0,0.0
251,jour,0.75,0.324,0.454,0,0,0,0,0,0,0.0,0.0
252,jour,0.75,0.324,0.454,0,0,0,0,0,0,0.0,0.0
252,donner,0.521,0.441,0.694,0,0,0,0,0,0,0.4899619895217705,0.414
252,brosse,0.49,0.265,0.186,0,0,0,0,0,0,0.0,0.0
252,clou,0.469,0.397,0.282,0,0,0,0,0,0,0.0,0.0
252,déchirure,0.146,0.676,0.365,1,0,1,0,1,0,0.0,0.0
252,vêtement,0.531,0.333,0.38,0,0,0,0,0,0,0.0,0.0
253,déchirure,0.146,0.676,0.365,1,0,1,0,1,0,0.0,0.0
253,forme,0.592,0.24,0.422,0,0,0,0,0,0,0.0,0.0
253,rectangle,0.479,0.225,0.438,0,0,0,0,0,0,0.0,0.0
253,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
253,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
254,vêtement,0.531,0.333,0.38,0,0,0,0,0,0,0.0,0.0
254,tailleur,0.573,0.206,0.45,0,0,0,0,0,0,0.0,0.0
254,faute,0.224,0.46,0.355,1,1,0,0,1,0,0.0,0.0
254,suite,0.79,0.42,0.4,0,0,0,0,0,0,0.0,1
254,possible,0.688,0.316,0.548,0,0,0,0,0,1,0.0,0.0
254,soupe,0.602,0.245,0.269,0,0,0,0,0,0,0.0,0.0
254,midi,0.658,0.25,0.403,0,0,0,0,0,0,0.0,0.0
254,table,0.551,0.17,0.284,0,0,0,0,0,0,0.0,0.0
255,gens,0.604,0.4,0.5,0,0,0,0,0,0,0.0,0.0
255,diable,0.161,0.9,0.611,1,1,1,0,1,0,0.0,0.273
255,pardon,0.552,0.413,0.542,0,0,0,0,0,0,0.0,0.0
255,parler,0.833,0.346,0.594,0,0,0,0,0,0,0.0,0.0
256,comprendre,0.76,0.374,0.643,0,0,0,0,0,0,0.6879999999999998,0.0
256,assesseur,0.551,0.538,0.764,0,0,0,0,0,0,0.0,0.0
256,naturellement,0.854,0.276,0.549,0,0,0,0,0,0,0.0,0.0
256,oncle,0.653,0.255,0.578,0,0,0,0,0,0,0.0,0.0
256,visite,0.771,0.443,0.445,0,0,0,0,0,0,0.0,0.531
257,naturellement,0.854,0.276,0.549,0,0,0,0,0,0,0.0,0.0
257,extraordinaire,0.969,0.728,0.86,0,0,1,0,0,1,0.0,0.0
257,fâcheux,0.122,0.555,0.291,1,1,0,0,0,0,0.0,0.0
258,incrédule,0.286,0.51,0.269,1,1,0,0,0,1,0.0,0.0
258,curieux,0.292,0.558,0.433,0,0,0,0,0,0,0.398,0.4772722505661285
258,pourquoi,0.561,0.357,0.402,0,0,0,0,0,0,0.0,0.0
258,croire,0.87,0.418,0.833,0,0,0,0,0,0,1,0.0
258,simplement,0.535,0.148,0.393,0,0,0,0,0,0,0.711,0.0
258,journée,0.719,0.269,0.389,0,0,0,0,0,0,0.0,0.0
259,diable,0.161,0.9,0.611,1,1,1,0,1,0,0.0,0.273
259,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
260,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
260,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
261,tonnerre,0.296,0.916,0.526,1,0,1,0,0,1,0.0,0.539
261,fusil,0.329,0.9,0.718,1,0,1,0,0,0,0.0,0.0
261,jardin,0.77,0.23,0.456,0,0,0,1,0,0,0.0,0.0
262,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
262,tromper,0.167,0.765,0.412,1,1,0,0,1,0,0.1799999999999999,0.0
262,travail,0.74,0.585,0.576,0,0,0,0,0,1,0.414,0.383
263,jour,0.75,0.324,0.454,0,0,0,0,0,0,0.0,0.0
263,table,0.551,0.17,0.284,0,0,0,0,0,0,0.0,0.0
263,conduire,0.323,0.657,0.455,0,0,0,0,0,0,0.57,0.0
263,municipal,0.625,0.39,0.758,0,0,0,0,0,0,0.0,0.0
263,village,0.684,0.367,0.336,0,0,0,0,0,0,0.0,0.0
263,volontiers,0.833,0.316,0.588,0,0,0,0,0,0,0.6176770829555306,0.383
263,cadeau,0.88,0.539,0.483,0,0,0,1,0,1,0.0,1
263,laisse,0.32,0.347,0.427,1,0,1,0,1,0,0.0,0.0
263,montrer,0.622,0.54,0.491,0,0,1,0,0,0,0.0,0.0
263,charlatan,0.53,0.451,0.625,1,1,0,0,0,0,0.0,0.0
264,opposition,0.135,0.729,0.592,1,0,0,0,0,0,0.297,0.0
264,crever,0.337,0.346,0.298,0,0,1,0,1,1,0.0,0.0
264,rage,0.219,0.927,0.598,1,0,1,0,0,0,0.0,0.0
264,espion,0.26,0.686,0.53,0,0,1,0,0,1,0.0,0.0
264,arrêter,0.255,0.596,0.519,0,0,1,0,0,1,0.0,0.0
264,incendie,0.344,0.721,0.594,1,0,1,0,0,1,0.0,0.0
265,affaire,0.52,0.459,0.657,0,0,0,0,0,0,0.0,0.0
266,raison,0.781,0.455,0.712,0,0,0,0,0,0,0.0,0.0
266,coquin,0.334,0.713,0.636,1,1,1,0,0,1,0.0,0.0
266,industrie,0.65,0.447,0.836,0,0,0,0,0,0,0.0,0.0
267,tailleur,0.573,0.206,0.45,0,0,0,0,0,0,0.0,0.0
267,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
268,coup,0.32,0.79,0.689,1,0,1,0,1,1,0.0,0.0
268,main,0.542,0.314,0.434,0,0,0,0,0,0,0.0,0.0
268,aide,0.724,0.342,0.434,0,0,0,0,0,0,0.586,0.0
268,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
268,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
268,extraordinaire,0.969,0.728,0.86,0,0,1,0,0,1,0.0,0.0
269,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
269,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
270,nom,0.531,0.23,0.477,0,0,0,0,0,0,0.0,0.0
271,ciel,0.958,0.234,0.401,0,0,0,0,0,0,0.531,0.0
271,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
271,aura,0.76,0.333,0.5,0,0,0,1,0,0,0.0,0.0
271,chance,0.833,0.551,0.525,0,0,0,0,0,1,0.0,0.0
271,cher,0.34,0.567,0.43,0,0,0,0,1,0,0.5,0.0
272,chance,0.833,0.551,0.525,0,0,0,0,0,1,0.0,0.0
272,pourquoi,0.561,0.357,0.402,0,0,0,0,0,0,0.0,0.0
272,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
273,bas,0.458,0.365,0.382,1,0,1,0,1,0,0.625,0.0
273,ouvrage,0.753,0.43,0.41,0,0,0,0,0,0,0.0,0.0
273,célèbre,0.366,0.582,0.609,0,0,0,1,0,0,0.0,1
274,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
274,chose,0.449,0.222,0.26,1,1,1,0,0,0,0.0,0.0
274,plaisanterie,0.776,0.839,0.407,0,0,0,0,0,1,0.0,0.562
275,simple,0.327,0.491,0.339,0,0,0,0,0,0,1,0.0
275,idiot,0.384,0.349,0.161,1,1,0,1,0,0,0.0,0.0
275,garçon,0.637,0.388,0.336,0,1,0,0,0,0,0.0,0.0
275,éducation,0.677,0.49,0.6,0,0,0,0,0,0,0.0,0.531
275,seul,0.198,0.204,0.367,1,1,1,0,1,0,0.0,0.0
275,coupable,0.143,0.788,0.417,1,1,1,0,1,0,0.0,0.0
275,présence,0.874,0.431,0.607,0,0,0,0,0,0,0.0,1
275,demander,0.625,0.51,0.731,1,0,0,0,0,0,0.0,1
275,homme,0.688,0.427,0.767,0,0,0,0,0,0,0.0,0.0
276,diable,0.161,0.9,0.611,1,1,1,0,1,0,0.0,0.273
277,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
277,cou,0.541,0.245,0.345,0,0,0,0,0,0,0.0,0.0
277,chance,0.833,0.551,0.525,0,0,0,0,0,1,0.0,0.0
277,mettre,0.52,0.398,0.51,0,0,0,0,0,0,0.641,0.0
277,colère,0.039,0.908,0.548,1,1,1,0,0,0,0.0,0.0
277,gens,0.604,0.4,0.5,0,0,0,0,0,0,0.0,0.0
277,éducation,0.677,0.49,0.6,0,0,0,0,0,0,0.0,0.531
277,affaire,0.52,0.459,0.657,0,0,0,0,0,0,0.0,0.0
277,heureux,0.939,0.548,0.795,0,0,0,1,0,0,0.609,0.555
277,impoli,0.167,0.59,0.282,0,1,0,0,0,0,0.0,0.0
278,coquin,0.334,0.713,0.636,1,1,1,0,0,1,0.0,0.0
278,industrie,0.65,0.447,0.836,0,0,0,0,0,0,0.0,0.0
278,oie,0.479,0.283,0.265,0,0,0,0,0,0,0.0,0.0
278,chose,0.449,0.222,0.26,1,1,1,0,0,0,0.0,0.0
278,porte,0.51,0.235,0.426,0,0,0,0,0,0,0.0,0.0
278,professeur,0.656,0.398,0.721,0,0,0,0,0,0,1,0.0
279,nouveau,0.745,0.741,0.52,0,0,0,0,0,0,0.0,0.0
279,aider,0.833,0.435,0.629,0,0,0,0,0,0,1,0.0
279,mettre,0.52,0.398,0.51,0,0,0,0,0,0,0.641,0.0
280,histoire,0.729,0.382,0.754,1,0,0,0,1,0,0.0,0.0
280,offrir,0.571,0.58,0.575,0,0,0,1,0,0,0.0,0.0
281,prier,0.406,0.482,0.5,0,0,1,0,0,1,1,1
281,coupable,0.143,0.788,0.417,1,1,1,0,1,0,0.0,0.0
281,suite,0.79,0.42,0.4,0,0,0,0,0,0,0.0,1
282,combinaison,0.562,0.365,0.361,0,0,0,0,0,0,0.0,0.0
282,as,0.467,0.545,0.441,0,0,0,1,0,0,0.0,0.0
282,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
282,demander,0.625,0.51,0.731,1,0,0,0,0,0,0.0,1
282,main,0.542,0.314,0.434,0,0,0,0,0,0,0.0,0.0
282,père,0.812,0.333,0.824,0,0,0,0,0,0,1,0.0
283,moment,0.604,0.435,0.509,0,0,0,0,0,0,0.0,0.0
283,ami,0.906,0.413,0.573,0,0,0,0,0,0,1,0.0
283,neveu,0.719,0.337,0.412,0,0,0,0,0,0,0.0,0.0
284,dictionnaire,0.62,0.25,0.598,0,0,0,0,0,0,1,0.0
284,chance,0.833,0.551,0.525,0,0,0,0,0,1,0.0,0.0
284,joli,0.875,0.516,0.561,0,0,0,0,0,0,0.4360021827612647,0.414
284,amoureux,0.959,0.423,0.509,0,0,0,1,0,0,1,1
284,accord,0.729,0.394,0.539,0,0,0,0,0,0,1,0.0
285,imbécile,0.082,0.569,0.26,1,1,0,0,0,0,0.0,0.0
285,tablier,0.582,0.208,0.245,0,0,0,0,0,0,0.0,0.0
285,neuf,0.552,0.255,0.327,0,0,0,0,0,0,0.0,0.0
285,prendre,0.828,0.537,0.348,0,0,1,0,0,1,0.0,0.0
285,idiot,0.384,0.349,0.161,1,1,0,1,0,0,0.0,0.0
285,entrer,0.708,0.47,0.5,0,0,0,0,0,0,0.0,0.633
285,couvent,0.653,0.236,0.473,0,0,0,0,0,0,1,0.0
285,acheter,0.771,0.769,0.612,0,0,0,0,0,0,0.297,0.555
285,pendre,0.323,0.529,0.446,0,0,0,0,0,0,0.0,0.0
285,note,0.625,0.235,0.407,0,0,0,0,0,0,0.0,0.0
285,expression,0.79,0.65,0.721,0,0,0,0,0,0,0.0,0.0
286,as,0.467,0.545,0.441,0,0,0,1,0,0,0.0,0.0
286,faire,0.684,0.42,0.48,0,0,0,0,0,0,0.0,0.0
286,seul,0.198,0.204,0.367,1,1,1,0,1,0,0.0,0.0
287,droit,0.851,0.39,0.708,0,0,0,0,0,0,1,0.0
287,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
288,mauvais,0.073,0.41,0.2,1,1,1,0,1,0,0.0,0.0
289,difficile,0.257,0.729,0.598,0,0,0,0,1,0,0.0,0.0
289,vélo,0.708,0.519,0.425,0,0,0,0,0,0,0.0,0.0
289,ville,0.551,0.299,0.627,0,0,0,0,0,0,0.0,0.0
289,tablier,0.582,0.208,0.245,0,0,0,0,0,0,0.0,0.0
289,vache,0.449,0.23,0.3,0,0,0,0,0,0,0.0,0.0
289,expression,0.79,0.65,0.721,0,0,0,0,0,0,0.0,0.0
289,culotte,0.451,0.557,0.303,0,0,0,0,0,0,0.0,0.0
289,bien,0.938,0.368,0.534,0,0,1,1,0,1,1,0.0
290,avouer,0.36,0.712,0.431,0,0,1,0,1,0,0.0,0.0
290,jeunesse,0.938,0.608,0.736,1,0,1,0,0,1,0.0,0.492
290,faible,0.194,0.294,0.087,1,1,0,0,1,0,0.0,0.0
290,fille,0.656,0.536,0.433,0,0,0,1,0,0,0.0,0.0
290,heureux,0.939,0.548,0.795,0,0,0,1,0,0,0.609,0.555
290,nouveau,0.745,0.741,0.52,0,0,0,0,0,0,0.0,0.0
291,chose,0.449,0.222,0.26,1,1,1,0,0,0,0.0,0.0
291,ordre,0.602,0.35,0.72,0,0,0,0,0,0,0.0,0.0
291,classe,0.656,0.314,0.522,0,0,0,0,0,0,0.0,0.0
291,décoration,0.878,0.553,0.526,0,0,0,0,0,0,0.461,0.477
291,air,0.708,0.163,0.427,0,1,0,0,0,0,0.0,0.0
292,rage,0.219,0.927,0.598,1,0,1,0,0,0,0.0,0.0
293,ange,0.906,0.158,0.704,0,0,0,1,0,1,1,0.438
293,marier,0.896,0.765,0.673,0,0,0,1,0,0,1,1
293,aller,0.51,0.441,0.444,0,0,0,0,0,0,0.0,0.0
293,note,0.625,0.235,0.407,0,0,0,0,0,0,0.0,0.0
293,expression,0.79,0.65,0.721,0,0,0,0,0,0,0.0,0.0
