forme,key1,key2
hörsch,HRX,
—,,
—,,
—,,
un,AN,
d',T,
Zitt,TST,
isch,AX,
erumgange,ARMKNK,
ich,A,AX
weiß,VS,
gar,KR,
nit,NT,
wie,V,
Ja,Y,
Kind,KNT,
du,T,
hesch,HX,
e,A,
schöners,XNRS,
Lewe,LF,LV
als,ALS,
ich,A,AX
Wenn,VN,
ich,A,AX
d'r,TR,
ebbs,APS,
rote,RT,
kann,KN,
hirot,HRT,
dich,T,TX
ums,AMS,
Gottswille,KTSVL,
nit,NT,
no,N,
fahrsch,FRX,
nit,NT,
schlecht,XLXT,
Ich,A,AX
hirot,HRT,
mich,M,MX
nit,NT,
Wer,VR,V
möcht,MRT,
denn,TN,
Ich,A,AX
hab,HP,
's,S,
jo,Y,
lang,LNK,
güet,KT,
eso,AS,
—,,
—,,
—,,
Denk,TNK,
nurre,NR,
wie,V,
ich,A,AX
heim,HM,
bin,PN,
gange,KNK,
isch,AX,
d'r,TR,
Schakob,XKP,
geje,KY,
mir,MR,
kumme,KM,
Ich,A,AX
hab,HP,
grad,KRT,
eweck,AFK,AVK
gelüejt,KLT,
's,S,
dhüed,TT,
m'r,MR,
leid,LT,
for,FR,
denne,TN,
güete,KT,
Burscht,PRXT,
er,AR,A
het,HT,
dich,T,TX
arig,ARK,AR
gern,KRN,
ghet,KT,
Jo,Y,
jetz,YTS,
d'r,TR,
Mann,MN,
het,HT,
ken,KN,K
Geld,KLT,
der,TR,T
kann,KN,
nix,NKS,
üsgenn,ASKN,
Wenn,VN,
einer,ANR,AN
schun,XN,
eso,AS,
uff,AF,
jede,YT,
Pfenni,PFN,
lüejt,LT,
isch,AX,
m'r,MR,
d'r,TR,
ganz,KNS,KNTS
Mensch,MNX,
verleidt,FRLT,VRLT
Gell,KL,
witt,VT,
glich,KL,KLX
z',S,
Nacht,NRT,
esse,AS,
Ich,A,AX
kann,KN,
nix,NKS,
sehn,SN,
züem,TSM,
esse,AS,
Eb,AP,
daß,TS,
ich,A,AX
vum,FM,VM
Herr,HR,
Dings,TNKS,
furt,FRT,
bin,PN,
het,HT,
'r,R,
noch,NR,
gschwind,KXVNT,
e,A,
Budell,PTL,
Champagner,KMPKNR,XMPKN
üs,AS,
em,AM,
Keller,KLR,KL
gholt,KLT,
—,,
—,,
un,AN,
no,N,
hammer,HMR,HM
noch,NR,
e,A,
Gänslewwerpaschtet,KNSLVRPXTT,
mit,MT,
enand,ANNT,
verwichst,FRVKST,VRVXT
Was,VS,
dü,T,
nit,NT,
saasch,SX,
—,,
—,,
Do,T,
fallt,FLT,
m'r,MR,
grad,KRT,
in,AN,
's,S,
het,HT,
e,A,
Herr,HR,
