forme,key1,key2
bi,P,
uns,ANS,
üwer,AFR,AV
Nacht,NRT,
’s,S,
isch,AX,
erecht,ARXT,
madame,MTM,
Désiré,TSR,
—,,
—,,
m’r,MR,
sin,SN,
ellein,ALN,
—,,
—,,
jetz,YTS,
saa,S,
m’r,MR,
uffrichtig,AFRXTK,AFRXT
un,AN,
ehrlich,ARL,ARLX
was,VS,
denksch,TNKX,
dü,T,
vun,FN,VN
dere,TR,
Gschicht,KXXT,
mit,MT,
mim,MM,
Mann,MN,
Entre,ANTR,ATR
nous,NS,
soit,ST,
dit,TT,
—,,
—,,
han,HN,
ihr,AR,
zwei,TSV,
Händel,HNTL,
mitnand,MTNNT,
ghet,KT,
Mais,MS,
pas,PS,
du,T,
tout,TT,
was,VS,
denkt,TNKT,
denn,TN,
din,TN,
Herz,HRS,HRTS
nit,NT,
’s,S,
Geringscht,KRNKXT,
Zitter,TSTR,TST
daß,TS,
ich,A,AX
’s,S,
vorigt,FRKT,VRKT
Johr,YR,
mit,MT,
im,AM,
denne-Leids,TNLTS,
Krach,KRR,
hab,HP,
ghet,KT,
—,,
weisch,VX,
die,T,
Gschicht,KXXT,
wäje,VY,
d’r,TR,
Sainte-Cécile,SNTKKL,STKKL
in,AN,
d’r,TR,
Fanfare,FNFR,FFR
—,,
—,,
hamm’r,HMR,
Fridde,FRT,
-n-,N,
im,AM,
Hüs,HS,
ghet,KT,
Un,AN,
uff,AF,
einmol,ANML,AML
redd,RT,
’r,R,
nimm,NM,
mit,MT,
d’r,TR,
So,S,
viel,FL,VL
wie,V,
gar,KR,
nit,NT,
Nurre,NR,
’s,S,
Allernotwendigscht,ALRNTVNTKXT,
Zwei,TSV,
Wuche,VR,
wäre,VR,
’s,S,
ball,PL,
sin,SN,
Ei,A,
ei,A,
ei,A,
ei,A,
—,,
—,,
Hm,M,
hm,M,
Dis,TS,
sin,SN,
ganz,KNS,KNTS
bedenklichi,PTNKLX,
symptomes,SMPTMS,
Hesch,HX,
dü,T,
e,A,
-n-,N,
Ahnung,ANNK,
was,VS,
dis,TS,
könnt,KNT,
sin,SN,
Poh,P,
—,,
—,,
dis,TS,
isch,AX,
nit,NT,
schwer,XVR,XV
erüszebuchstewiere,ARSTSPKSTFR,ARSTSVXTVR
’s,S,
kann,KN,
nur,NR,
dis,TS,
sin,SN,
—,,
oder,ATR,AT
ebbs,APS,
andersch,ANTRX,
Um,AM,
’s,S,
Himmelswille,HMLSVL,
es,AS,
wurd,VRT,
m’r,MR,
ganz,KNS,KNTS
kalt,KLT,
und,ANT,
heiß,HS,
—,,
—,,
saa,S,
m’r,MR,
’s,S,
wenn,VN,
dü,T,
’s,S,
weisch,VX,
—,,
—,,
erüs,ARS,
d’,T,
rmit,RMT,
es,AS,
man,MN,
sin,SN,
was,VS,
es,AS,
will,VL,
ich,A,AX
bin,PN,
uff,AF,
alles,ALS,
gerüscht,KRXT,
D’r,TR,
Fall,FL,
isch,AX,
kumplizirt,KMPLTSRT,
und,ANT,
doch,TR,
widder,VTR,VT
ganz,KNS,KNTS
einfach,ANFR,AFR
—,,
—,,
Hm,M,
hm,M,
—,,
—,,
Eh,A,
ben,PN,P
müesch,MX,
’s,S,
jo,Y,
doch,TR,
emol,AML,
erfahre,ARFR,
’s,S,
het,HT,
nurre,NR,
zwei,TSV,
Möijlichkeite,MLXKT,
entweder,ANTVTR,ATVT
isch,AX,
din,TN,
Mann,MN,
dir,TR,
untreij,ANTR,ATR
—,,
—,,
oder,ATR,AT
er,AR,A
isch,AX,
verruckt,FRKT,VRKT
Allmächtiger,ALMRTKR,ALMRTY
Gott,KT,
was,VS,
saasch,SX,
dü,T,
do,T,
So,S,
müeß,MS,
es,AS,
sin,SN,
tertiom,TRTM,
