"Unnamed..0","drama_type","speaker","sex","job","job_category","social_class","text","progress","short_name","numTokens","numLexTokens","lexRatio","anger","anticipation","arousal","disgust","dominance","fear","joy","sadness","surprise","trust","valence"
25,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Merci, ich will nit sitze. Also sie wisse nit ob er e Wohnung g’funde het ?

        
",12,"weber-am-wihnachtsowe-bym-e-kriejsblinde",16,1,0.0625,-0.865739291990934,0.305474868388114,-0.662338812103024,-0.959686753298551,-0.48817144649595,-0.991823162400826,0.297876501603076,-0.713312492779518,-0.189719011049131,-0.0688827066539437,0.0766292990636701
26,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Nein, Herr Hol.

        
",13,"weber-am-wihnachtsowe-bym-e-kriejsblinde",4,2,0.5,-0.865739291990934,0.305474868388114,-0.662338812103024,-0.959686753298551,-0.48817144649595,-0.991823162400826,0.297876501603076,-0.713312492779518,-0.189719011049131,-0.0688827066539437,0.0766292990636701
27,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Sicher nit, denn sunscht het er’s ihne g’saat. Mini Geduld het awer jetzt e End! ! ! Ich müess die Woh- nung do han, miner Sohn will hyrode. Ich hab lang genüej Rucksicht uff sie g’het, will ihre Sohn e Kriejs- blinder isch. D’r Staat soll sich um d’Kriejsblinde annehme. Mir Hüessherre han numme Unangenehms ..... Do wäre einfach 500 Mietsg’setzer votiert un unsereins het no die Scherereje mit. ..... Ich bin jo gar net ver- pflicht g’sin, euch so lang do wohne ze lonn, awer was macht m'r nit alles üess Mitleid? ? ? Also saawe sie ihrem Sohn, dass ich am erschte Jänner die Woh- nung müess han, sunscht bin ich gezwunge, de Hüessjé kumme ze lonn.... Nix wie Unkœschte het m'r hyt- zedaas mit sine Locataires ..... Es wurd doch au emol wieder andersch kumme! ! ! !

        
",13,"weber-am-wihnachtsowe-bym-e-kriejsblinde",139,16,0.115107913669065,-0.865739291990934,0.305474868388114,-0.662338812103024,-0.959686753298551,-0.48817144649595,-0.991823162400826,0.297876501603076,-0.713312492779518,-0.189719011049131,-0.0688827066539437,0.0766292990636701
28,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Herr Hol ich glaub nit, dass miner Sohn e Wohnung g’funde het, awer es vergeht kein Daa, wo er nit süecht.

        
",14,"weber-am-wihnachtsowe-bym-e-kriejsblinde",22,4,0.181818181818182,-0.948993522003442,0.343886373657882,-0.784556779894742,-0.992593317814043,-0.657413554448765,-0.972311286088642,0.151925518336955,-0.648572860612228,-0.116992505336418,-0.116909017301555,-0.118949404469369
29,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
(erzürnt)

          
Mini Geduld isch züe End, ich saa’s ihne züem letschde Mol. Am erschte Jänner miess die Woh- nung gerümt sin! !

        
",14,"weber-am-wihnachtsowe-bym-e-kriejsblinde",26,1,0.0384615384615385,-0.948993522003442,0.343886373657882,-0.784556779894742,-0.992593317814043,-0.657413554448765,-0.972311286088642,0.151925518336955,-0.648572860612228,-0.116992505336418,-0.116909017301555,-0.118949404469369
30,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Bedänke sie doch, es sin zwei Kinder do.

        
",15,"weber-am-wihnachtsowe-bym-e-kriejsblinde",9,1,0.111111111111111,-0.948993522003442,0.343886373657882,-0.784556779894742,-0.992593317814043,-0.657413554448765,-0.972311286088642,0.151925518336955,-0.648572860612228,-0.116992505336418,-0.116909017301555,-0.118949404469369
31,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Ich weiss dess alles; alles weiss ich. Ihre Sohn het üewerhaupt gar kein Recht do in dere Wohnung, er het jo by mir gar nit gelehnt, sie sin jo Locataire. Er wohnt jo by ihne.

        
",15,"weber-am-wihnachtsowe-bym-e-kriejsblinde",36,2,0.0555555555555556,-0.99589856681983,0.357374826441467,-0.884760822411885,-1,-0.799994840528055,-0.939663233162874,0.0130269379196803,-0.584311317127544,-0.0575482896818854,-0.169120018443186,-0.308309484112756
32,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Ja werum wœlle sie denn mim Sohn die Wohnung nit gänn ? ?

        
",16,"weber-am-wihnachtsowe-bym-e-kriejsblinde",12,2,0.166666666666667,-0.99589856681983,0.357374826441467,-0.884760822411885,-1,-0.799994840528055,-0.939663233162874,0.0130269379196803,-0.584311317127544,-0.0575482896818854,-0.169120018443186,-0.308309484112756
33,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Will ich nit kann, ich müess sie füer miner Sohn han. Grand’were: Sie wisse ganz genau, dass mir nit meh Zins bezahle kœnne, drum dränge sie druff, dass mir zeje. Mit dere Pension, wo miner Sohn bekummt, müen mir alli 4 läwe. Viel verdiene kann er jo nit.

        
",16,"weber-am-wihnachtsowe-bym-e-kriejsblinde",49,8,0.163265306122449,-0.99589856681983,0.357374826441467,-0.884760822411885,-1,-0.799994840528055,-0.939663233162874,0.0130269379196803,-0.584311317127544,-0.0575482896818854,-0.169120018443186,-0.308309484112756
34,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Au wenn Sie mir 100 Franke meh wodde gänn im Monet, kœnnt ich ihne die Wohnung nit lonn.

          

        
",17,"weber-am-wihnachtsowe-bym-e-kriejsblinde",19,3,0.157894736842105,-1,0.34225639814411,-0.956554313016702,-0.977643331050805,-0.907766422954873,-0.892921628502845,-0.112507661771658,-0.523066587573535,-0.0150896467423969,-0.224683825622178,-0.48432925945114
35,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Ja wo solle mir denn am erschte Jänner ane, wenn mir kein anderi Wohnung han?

        
",17,"weber-am-wihnachtsowe-bym-e-kriejsblinde",16,1,0.0625,-1,0.34225639814411,-0.956554313016702,-0.977643331050805,-0.907766422954873,-0.892921628502845,-0.112507661771658,-0.523066587573535,-0.0150896467423969,-0.224683825622178,-0.48432925945114
36,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Ich weiss nit! Gehn sie züem Maire, er soll ihne eini b’sorje.

        
",18,"weber-am-wihnachtsowe-bym-e-kriejsblinde",13,1,0.0769230769230769,-1,0.34225639814411,-0.956554313016702,-0.977643331050805,-0.907766422954873,-0.892921628502845,-0.112507661771658,-0.523066587573535,-0.0150896467423969,-0.224683825622178,-0.48432925945114
37,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Miner Sohn isch jo schun e paar Mol dorte g’'sinn, er het awer keini. Wenn sie numme däte warte wœlle, bis im Früehjohr, Herr Hol.

        
",18,"weber-am-wihnachtsowe-bym-e-kriejsblinde",26,4,0.153846153846154,-0.958129886719718,0.297111423405188,-0.995618677208888,-0.923285185570153,-0.975251652848814,-0.832108467714706,-0.218957963439297,-0.467338417209089,0.00799550698322427,-0.282616374540203,-0.64075922305609
38,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Bis im Früehjohr? ? ? Saawe sie doch glich bis im Spootjohr! ! Ich kann nit, ich hab lang genüej gewart. Hätte sie sich früejer um e anderi Wohnung bekümmert un nit gewart bis züem letschde Moment. Grand’mère: Mir han jo alles gemacht.

        
",19,"weber-am-wihnachtsowe-bym-e-kriejsblinde",41,3,0.0731707317073171,-0.958129886719718,0.297111423405188,-0.995618677208888,-0.923285185570153,-0.975251652848814,-0.832108467714706,-0.218957963439297,-0.467338417209089,0.00799550698322427,-0.282616374540203,-0.64075922305609
39,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
(geht aufgeregt hin und her, schlägt mit der Faust  auf den Tisch)

          
Schint’s doch nit, denn sunscht hätte sie schun eini.

        
",19,"weber-am-wihnachtsowe-bym-e-kriejsblinde",25,3,0.12,-0.958129886719718,0.297111423405188,-0.995618677208888,-0.923285185570153,-0.975251652848814,-0.832108467714706,-0.218957963439297,-0.467338417209089,0.00799550698322427,-0.282616374540203,-0.64075922305609
40,"tale","Charele ","M","","",NA,"
          
Charele:

          
(kommt ängstlich auf allen Vieren unter dem Tische  hervor und stellt sich hinter Grand’mère)

          
Grand’mère. Doch, doch, ich versicher ihne, Herr Hol! !

        
",20,"weber-am-wihnachtsowe-bym-e-kriejsblinde",25,5,0.2,-0.870717437966934,0.222963136786925,-1,-0.836932298662002,-1,-0.758280719957752,-0.301483443260451,-0.419466952324943,0.0108099026399959,-0.341790159109097,-0.772496295661242
41,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Dess ich gar net notwendi. Zeje sie am erschte Jänner un no bin ich zefriedde un brüech ihri Versicherunge nimmi !

        
",20,"weber-am-wihnachtsowe-bym-e-kriejsblinde",21,4,0.19047619047619,-0.870717437966934,0.222963136786925,-1,-0.836932298662002,-1,-0.758280719957752,-0.301483443260451,-0.419466952324943,0.0108099026399959,-0.341790159109097,-0.772496295661242
42,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Wo solle mir jetzt schnell, in 4-5 Daa, e Wohnung here nämme?

        
",21,"weber-am-wihnachtsowe-bym-e-kriejsblinde",13,1,0.0769230769230769,-0.870717437966934,0.222963136786925,-1,-0.836932298662002,-1,-0.758280719957752,-0.301483443260451,-0.419466952324943,0.0108099026399959,-0.341790159109097,-0.772496295661242
43,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Ja do min sie mich nit froeje, ich hab keini! Un wenn ich eini het, no gäb ich sie ihne nit. Mir sieht jo, wie sie sin, kumpliziert un noch frech dezüe. Grand'mère. Dess isch awer nit wohr, Herr Hol, dess sin mir nit! !

        
",21,"weber-am-wihnachtsowe-bym-e-kriejsblinde",45,6,0.133333333333333,-0.741817366576771,0.12325910355526,-0.970221961846547,-0.720888371214392,-0.98271441482621,-0.673499481100432,-0.356382108761785,-0.381503759401278,-0.00598687079401305,-0.400952787293812,-0.875791062993869
44,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Sooo? ?

        
",22,"weber-am-wihnachtsowe-bym-e-kriejsblinde",2,1,0.5,-0.741817366576771,0.12325910355526,-0.970221961846547,-0.720888371214392,-0.98271441482621,-0.673499481100432,-0.356382108761785,-0.381503759401278,-0.00598687079401305,-0.400952787293812,-0.875791062993869
46,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Na, no sin sie ebs andersch’s, wenn sie dess nit woelle sin. Uff alli Fäll hab ich satt mit ihne bis owe aan. Verstehn sie mich! ! ! ! Am erschte Jänner will ich mini Wohnung han, un jetzt Schluss mit allem. 
(Schritte und Stimmen)

        
",23,"weber-am-wihnachtsowe-bym-e-kriejsblinde",46,4,0.0869565217391304,-0.741817366576771,0.12325910355526,-0.970221961846547,-0.720888371214392,-0.98271441482621,-0.673499481100432,-0.356382108761785,-0.381503759401278,-0.00598687079401305,-0.400952787293812,-0.875791062993869
47,"tale","Jeanne  ","F","","",NA,"
          
Jeanne:

          
(öffnet die Türe und führt Braun herein)

          
Güete Owe Grand'mère!

          

        
",23,"weber-am-wihnachtsowe-bym-e-kriejsblinde",13,1,0.0769230769230769,-0.578851999490169,0.00365503278035817,-0.909217627115847,-0.579634767372964,-0.927144021585827,-0.58071325250559,-0.381305209303077,-0.355081524245718,-0.0402262028843507,-0.458755317486643,-0.948378305549567
48,"tale","Charele ","M","","",NA,"
          
Charele:

          
(sobald sich die Türe öffnet, verschwindet wieder  unter den Tisch)

        
",24,"weber-am-wihnachtsowe-bym-e-kriejsblinde",13,2,0.153846153846154,-0.578851999490169,0.00365503278035817,-0.909217627115847,-0.579634767372964,-0.927144021585827,-0.58071325250559,-0.381305209303077,-0.355081524245718,-0.0402262028843507,-0.458755317486643,-0.948378305549567
49,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Güete Owe Mame!

        
",24,"weber-am-wihnachtsowe-bym-e-kriejsblinde",4,2,0.5,-0.578851999490169,0.00365503278035817,-0.909217627115847,-0.579634767372964,-0.927144021585827,-0.58071325250559,-0.381305209303077,-0.355081524245718,-0.0402262028843507,-0.458755317486643,-0.948378305549567
50,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
(geht zu Braun)
 Güete Owe Albert! ! D'r Herr Hol isch do un will mit dir redde.

        
",25,"weber-am-wihnachtsowe-bym-e-kriejsblinde",19,3,0.157894736842105,-0.392085588564089,-0.128383418063105,-0.822085891721554,-0.419548867212185,-0.83975152412618,-0.4835629763074,-0.375414567021774,-0.341290926106451,-0.0883890141754241,-0.513789610648047,-0.989525660326514
51,"tale","Jeanne  ","F","","",NA,"
          
Jeanne:

          
(zieht den Mantel aus und wärmt sich dann am  Ofen)

        
",25,"weber-am-wihnachtsowe-bym-e-kriejsblinde",13,2,0.153846153846154,-0.392085588564089,-0.128383418063105,-0.822085891721554,-0.419548867212185,-0.83975152412618,-0.4835629763074,-0.375414567021774,-0.341290926106451,-0.0883890141754241,-0.513789610648047,-0.989525660326514
52,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Güete Owe Herr Hol! Sie kumme waje de Wohnung? ?

        
",26,"weber-am-wihnachtsowe-bym-e-kriejsblinde",10,4,0.4,-0.392085588564089,-0.128383418063105,-0.822085891721554,-0.419548867212185,-0.83975152412618,-0.4835629763074,-0.375414567021774,-0.341290926106451,-0.0883890141754241,-0.513789610648047,-0.989525660326514
53,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Ja, han sie jetzt eini g'funde ?

        
",26,"weber-am-wihnachtsowe-bym-e-kriejsblinde",7,2,0.285714285714286,-0.193870250342415,-0.264130501510804,-0.71569120669776,-0.248481448359911,-0.72918146723241,-0.386122984781872,-0.339470928726642,-0.340574063441095,-0.145863625849807,-0.564633230119569,-1
54,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Es düet mir arich leid, dass sie sich wieder de- rangiere han müen. Ich hab mit'm beschte Wille noch kein anderi Wohnung finde kenne.

        
",27,"weber-am-wihnachtsowe-bym-e-kriejsblinde",27,2,0.0740740740740741,-0.193870250342415,-0.264130501510804,-0.71569120669776,-0.248481448359911,-0.72918146723241,-0.386122984781872,-0.339470928726642,-0.340574063441095,-0.145863625849807,-0.564633230119569,-1
55,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Des verzehle sie mir jetzt schon 4 Monet lang.

        
",27,"weber-am-wihnachtsowe-bym-e-kriejsblinde",10,2,0.2,-0.193870250342415,-0.264130501510804,-0.71569120669776,-0.248481448359911,-0.72918146723241,-0.386122984781872,-0.339470928726642,-0.340574063441095,-0.145863625849807,-0.564633230119569,-1
56,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Ess isch d’Wohrheit Herr Hol! !

        
",28,"weber-am-wihnachtsowe-bym-e-kriejsblinde",7,3,0.428571428571429,0.00227908418440204,-0.394259186050718,-0.598136590922874,-0.075225085821247,-0.605570239253002,-0.292597493155069,-0.275844383967051,-0.352643967730082,-0.207284302825391,-0.609899792828324,-0.981955793761191
57,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Dene Witz koenne sie im’e andere verzehle. Ich mein, wenn sie numme e bissel güeter Wille hätte g’het, no hätte sie in 4 Monet e Wohnung koennte finde. Am erschte Jänner will ich die Wohnung gerümt han.

        
",28,"weber-am-wihnachtsowe-bym-e-kriejsblinde",38,5,0.131578947368421,0.00227908418440204,-0.394259186050718,-0.598136590922874,-0.075225085821247,-0.605570239253002,-0.292597493155069,-0.275844383967051,-0.352643967730082,-0.207284302825391,-0.609899792828324,-0.981955793761191
58,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Ja woelle sie uns by dem Wetter uff d’Stross stelle?

        
",29,"weber-am-wihnachtsowe-bym-e-kriejsblinde",12,3,0.25,0.00227908418440204,-0.394259186050718,-0.598136590922874,-0.075225085821247,-0.605570239253002,-0.292597493155069,-0.275844383967051,-0.352643967730082,-0.207284302825391,-0.609899792828324,-0.981955793761191
59,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Ich kann kein ander Wetter mache!

        
",29,"weber-am-wihnachtsowe-bym-e-kriejsblinde",7,1,0.142857142857143,0.182709816148455,-0.509557186093094,-0.478149096141078,0.0910863323343396,-0.479750326608125,-0.206996235800335,-0.18844138087719,-0.376439085257554,-0.26692593069327,-0.648292168954151,-0.93875404697323
60,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Denke sie doch an mini 2 Kinder, an mini alt Mame! ! !

        
",30,"weber-am-wihnachtsowe-bym-e-kriejsblinde",12,2,0.166666666666667,0.182709816148455,-0.509557186093094,-0.478149096141078,0.0910863323343396,-0.479750326608125,-0.206996235800335,-0.18844138087719,-0.376439085257554,-0.26692593069327,-0.648292168954151,-0.93875404697323
61,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
(kalt)

          
Am erschte Jänner müess ich die Wohnung han, sunscht loss ich de Hüessjé kumme. Braun; Herr Hol, ich bitt sie, seje sie nit so hart! !

        
",30,"weber-am-wihnachtsowe-bym-e-kriejsblinde",29,9,0.310344827586207,0.182709816148455,-0.509557186093094,-0.478149096141078,0.0910863323343396,-0.479750326608125,-0.206996235800335,-0.18844138087719,-0.376439085257554,-0.26692593069327,-0.648292168954151,-0.93875404697323
62,"tale","Hol","M","landlord","rentiers",NA,"
          
Hol:

          
Ich hät vor 6 Monet schun mit ihne so solle sin, no hätte sie hyt au e anderi Wohnung ....... Adjé, bysamme! ! 
(geht hinten ab)
 
(kl. Pause)

        
",31,"weber-am-wihnachtsowe-bym-e-kriejsblinde",31,4,0.129032258064516,0.334678007593981,-0.601643576613241,-0.364423127706643,0.241601888242411,-0.362408978173531,-0.132814984664172,-0.0825470736627366,-0.410120108293317,-0.319126167754672,-0.678655580560942,-0.874724151293055
63,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Un jetzt Mame?

        
",31,"weber-am-wihnachtsowe-bym-e-kriejsblinde",4,1,0.25,0.334678007593981,-0.601643576613241,-0.364423127706643,0.241601888242411,-0.362408978173531,-0.132814984664172,-0.0825470736627366,-0.410120108293317,-0.319126167754672,-0.678655580560942,-0.874724151293055
64,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Düe müesch de Müet nit verliere. Es isch bis züem erschte Jänner noch fascht e ganzi Wuch, un 
 wer weiss, wer weiss, viellicht geht alles güet üess 
(hilft Braun den Mantel ausziehen und führt ihn zu einem Stuhl beim Tische)

        
",32,"weber-am-wihnachtsowe-bym-e-kriejsblinde",43,5,0.116279069767442,0.334678007593981,-0.601643576613241,-0.364423127706643,0.241601888242411,-0.362408978173531,-0.132814984664172,-0.0825470736627366,-0.410120108293317,-0.319126167754672,-0.678655580560942,-0.874724151293055
65,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Ich bin hyt wiedder an 4, 5 Plätz g’sin, es isch awer nierigs e Wohnung zu krieje. D’Maire het mir jetzt eini versproche uff de erschte März. Un mit der Arweit isch au nit viel los. Alles isch eim verleid! ! !

        
",32,"weber-am-wihnachtsowe-bym-e-kriejsblinde",42,5,0.119047619047619,0.447335076219705,-0.663628935486122,-0.264969909983755,0.368355133370049,-0.263264550182649,-0.0727468074688505,0.0354135458509302,-0.451114245473364,-0.358704369364428,-0.700027491152711,-0.794883901106955
66,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Allez, Allez, Albert! Redd nit eso! Denk an dini Kinder!

        
",33,"weber-am-wihnachtsowe-bym-e-kriejsblinde",11,1,0.0909090909090909,0.447335076219705,-0.663628935486122,-0.264969909983755,0.368355133370049,-0.263264550182649,-0.0727468074688505,0.0354135458509302,-0.451114245473364,-0.358704369364428,-0.700027491152711,-0.794883901106955
67,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Ja, ja, mini Kinder. Güet dass die do sin! Wer weiss, wer weiss? ?

        
",33,"weber-am-wihnachtsowe-bym-e-kriejsblinde",14,4,0.285714285714286,0.447335076219705,-0.663628935486122,-0.264969909983755,0.368355133370049,-0.263264550182649,-0.0727468074688505,0.0354135458509302,-0.451114245473364,-0.358704369364428,-0.700027491152711,-0.794883901106955
68,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Stille Büe, stille.

        
",34,"weber-am-wihnachtsowe-bym-e-kriejsblinde",4,2,0.5,0.512578405265666,-0.690666086231092,-0.186520720886692,0.464798307808303,-0.190322166529228,-0.0284479909528287,0.158187310543608,-0.49620905998122,-0.381346760749195,-0.711681222954711,-0.704634887434065
70,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
De Charele? ? ? Ich weiss nit. Ah, so, er het sich wohrschints vorhere versteckelt, will er gemeint het, de Hanstrapp kummt schun.

        
",35,"weber-am-wihnachtsowe-bym-e-kriejsblinde",22,1,0.0454545454545455,0.512578405265666,-0.690666086231092,-0.186520720886692,0.464798307808303,-0.190322166529228,-0.0284479909528287,0.158187310543608,-0.49620905998122,-0.381346760749195,-0.711681222954711,-0.704634887434065
71,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Het er denn Angscht er bekummt se vum Hans- trapp?

        
",35,"weber-am-wihnachtsowe-bym-e-kriejsblinde",12,1,0.0833333333333333,0.512578405265666,-0.690666086231092,-0.186520720886692,0.464798307808303,-0.190322166529228,-0.0284479909528287,0.158187310543608,-0.49620905998122,-0.381346760749195,-0.711681222954711,-0.704634887434065
73,"tale","Jeanne  ","F","","",NA,"
          
Jeanne:

          
Ja er isch als au boes.

        
",36,"weber-am-wihnachtsowe-bym-e-kriejsblinde",7,2,0.285714285714286,0.525699712303956,-0.680346878438096,-0.134027373463863,0.52623027315942,-0.149264089687675,-0.000378701195761,0.278064007187591,-0.541694565045219,-0.383929723412467,-0.71316048855647,-0.609451370497199
75,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Ja wo steckt er denn?

        
",37,"weber-am-wihnachtsowe-bym-e-kriejsblinde",6,1,0.166666666666667,0.525699712303956,-0.680346878438096,-0.134027373463863,0.52623027315942,-0.149264089687675,-0.000378701195761,0.278064007187591,-0.541694565045219,-0.383929723412467,-0.71316048855647,-0.609451370497199
76,"tale","Jeanne  ","F","","",NA,"
          
Jeanne:

          
(lacht)

          
Er sitzt unterem Tisch, Babe.

        
",38,"weber-am-wihnachtsowe-bym-e-kriejsblinde",9,2,0.222222222222222,0.525699712303956,-0.680346878438096,-0.134027373463863,0.52623027315942,-0.149264089687675,-0.000378701195761,0.278064007187591,-0.541694565045219,-0.383929723412467,-0.71316048855647,-0.609451370497199
78,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
(macht die Decke weg)

          
Do sitzt er jo, unsere Angschtpeter !

        
",39,"weber-am-wihnachtsowe-bym-e-kriejsblinde",13,3,0.230769230769231,0.485780444915926,-0.632912392625648,-0.110296117949735,0.550087595830096,-0.143019844044525,0.0122670394387465,0.38728915084917,-0.583548596145592,-0.364757486451428,-0.704302466074751,-0.514580527711252
80,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
(sucht mit den Händen nach Charele)

          
Ah do bisch jo. 
(zieht ihn an sich und küsst ihn)
 Düe müech kein Angscht han, min Liewer. 
(lässt Charele wieder gehen)

        
",40,"weber-am-wihnachtsowe-bym-e-kriejsblinde",35,2,0.0571428571428571,0.485780444915926,-0.632912392625648,-0.110296117949735,0.550087595830096,-0.143019844044525,0.0122670394387465,0.38728915084917,-0.583548596145592,-0.364757486451428,-0.704302466074751,-0.514580527711252
81,"tale","Charele ","M","","",NA,"
          
Charele:

          
(geht zu Jeanne an den Ofen)

        
",40,"weber-am-wihnachtsowe-bym-e-kriejsblinde",9,1,0.111111111111111,0.485780444915926,-0.632912392625648,-0.110296117949735,0.550087595830096,-0.143019844044525,0.0122670394387465,0.38728915084917,-0.583548596145592,-0.364757486451428,-0.704302466074751,-0.514580527711252
82,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
(leise zu Braun)

          
Albert, hesch düe noch e bissel Geld? s’Jeanne sott e paar Wecke hole füer hyt Owe. Ich hab sunscht nix füer d’Kinder un sie sölle doch au wisse, dass Wihnachte isch. Ich hab kein Süü meh im Hüess.

        
",41,"weber-am-wihnachtsowe-bym-e-kriejsblinde",46,3,0.0652173913043478,0.39580282758598,-0.551258554227404,-0.115781230323001,0.536078940030832,-0.171547463377214,0.0115341990209532,0.478496848734715,-0.617656861964158,-0.323696658017695,-0.685247656724209,-0.424770713384348
84,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
(zählt das Geld)

        
",42,"weber-am-wihnachtsowe-bym-e-kriejsblinde",6,1,0.166666666666667,0.39580282758598,-0.551258554227404,-0.115781230323001,0.536078940030832,-0.171547463377214,0.0115341990209532,0.478496848734715,-0.617656861964158,-0.323696658017695,-0.685247656724209,-0.424770713384348
85,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
.... Wihnachte, un kenn Geld im Hüess! !

        
",42,"weber-am-wihnachtsowe-bym-e-kriejsblinde",7,2,0.285714285714286,0.39580282758598,-0.551258554227404,-0.115781230323001,0.536078940030832,-0.171547463377214,0.0115341990209532,0.478496848734715,-0.617656861964158,-0.323696658017695,-0.685247656724209,-0.424770713384348
87,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Dess Klavier wo ich hyt g’stimmt hab, bekumm ich an Nejohr bezahlt, un Gott weiss wenn die be- zahle, wo mir s’Geld noch schuldig sin! Grand’mère: Soll s’Jeanne für alles Geld Wecke hole? ?

        
",43,"weber-am-wihnachtsowe-bym-e-kriejsblinde",37,7,0.189189189189189,0.262466970835384,-0.440735238557675,-0.14855278618734,0.486155082360223,-0.231841289902747,0.0005819828670659,0.545138551183752,-0.640055810004353,-0.262197450730855,-0.656435503645785,-0.34404215248082
88,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Ja. Wenn de Charele gesse het, vergisst er viel- licht s’Chrischtkindel.

        
",44,"weber-am-wihnachtsowe-bym-e-kriejsblinde",14,2,0.142857142857143,0.262466970835384,-0.440735238557675,-0.14855278618734,0.486155082360223,-0.231841289902747,0.0005819828670659,0.545138551183752,-0.640055810004353,-0.262197450730855,-0.656435503645785,-0.34404215248082
89,"tale","d'Grand-mère oder Grand-père","B","","",NA,"
          
Grand'mère:

          
Armer Büe! ! !

        
",44,"weber-am-wihnachtsowe-bym-e-kriejsblinde",3,1,0.333333333333333,0.262466970835384,-0.440735238557675,-0.14855278618734,0.486155082360223,-0.231841289902747,0.0005819828670659,0.545138551183752,-0.640055810004353,-0.262197450730855,-0.656435503645785,-0.34404215248082
90,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Mame, im Mantel hab ich e Trumpet, wo ich füer ne kauft hab. Dess isch alles was er bekummt. s’Jeanne kriejt halt dess Johr gar nix. Grand’mère: Es versteht’s un weiss dass mir arm sin.

        
",45,"weber-am-wihnachtsowe-bym-e-kriejsblinde",38,5,0.131578947368421,0.0957269820444062,-0.308753273615259,-0.204440366493015,0.404319486924554,-0.318164741394544,-0.0165313612965143,0.581882204476269,-0.647183816696985,-0.18319961388656,-0.618585575007876,-0.275511482222629
91,"tale","Albert Braun ","M","","",NA,"
          
Braun:

          
Ja, ja; ..... arm! ! ! arm! ! ! 
(sucht nach seiner Mutter und hält sie am Arme)
 Es gibt viellicht noch ärmeri wie mir, gäll Mame? ?

        
",45,"weber-am-wihnachtsowe-bym-e-kriejsblinde",25,8,0.32,0.0957269820444062,-0.308753273615259,-0.204440366493015,0.404319486924554,-0.318164741394544,-0.0165313612965143,0.581882204476269,-0.647183816696985,-0.18319961388656,-0.618585575007876,-0.275511482222629
